epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
76,2026-05-07 12:18:50,28.0,0.085512,0.17239,1.44e-05,0.585813,0.833216,0.980307,0.939465,0.987301,0.701815,0.878436,0.177187,0.993607,0.817104,0.935014,0.19536,0.994141,0.832611,0.93124,0.198078,0.993073,0.821574,0.939465,0.197926,0.996096,0.67652,0.951562,0.871567,0
77,2026-05-07 12:19:18,28.1,0.088087,0.169108,1.34e-05,0.587717,0.84345,0.980307,0.939483,0.987224,0.70728,0.878592,0.17728,0.993567,0.821136,0.935122,0.194108,0.994706,0.820426,0.931428,0.202442,0.992432,0.841288,0.939483,0.194159,0.995879,0.680347,0.95092,0.899082,1
78,2026-05-07 12:19:46,28.1,0.086585,0.16957,1.24e-05,0.584365,0.839145,0.980451,0.942482,0.987321,0.699757,0.879445,0.173893,0.993617,0.815164,0.935606,0.188365,0.994201,0.842169,0.929486,0.191175,0.993034,0.811565,0.942482,0.189793,0.996058,0.676424,0.951576,0.889434,0
79,2026-05-07 12:20:14,28.0,0.089114,0.169406,1.14e-05,0.587161,0.838807,0.980316,0.940098,0.98724,0.70516,0.878663,0.177659,0.993575,0.819548,0.935161,0.194261,0.994544,0.826462,0.930918,0.202798,0.99261,0.833237,0.940098,0.194485,0.995959,0.679287,0.950936,0.886197,0
80,2026-05-07 12:20:42,28.0,0.085778,0.171009,1.05e-05,0.585929,0.834242,0.980326,0.939883,0.987275,0.701328,0.87841,0.178048,0.993593,0.816746,0.935015,0.194983,0.99428,0.83005,0.930828,0.201612,0.992909,0.824189,0.939883,0.195489,0.996086,0.676778,0.951066,0.874881,0
81,2026-05-07 12:21:10,28.0,0.082322,0.169792,9.56e-06,0.584043,0.843274,0.980377,0.941815,0.987274,0.700308,0.878894,0.172927,0.993593,0.815695,0.935292,0.186529,0.994456,0.834229,0.929487,0.193946,0.992732,0.819741,0.941815,0.188125,0.996066,0.675473,0.951268,0.903081,0
82,2026-05-07 12:21:38,28.1,0.084173,0.16897,8.71e-06,0.586423,0.842243,0.980315,0.935485,0.987299,0.705795,0.878131,0.175343,0.993605,0.819838,0.934858,0.190219,0.994169,0.814062,0.934853,0.204697,0.993043,0.845828,0.935485,0.190116,0.996091,0.679233,0.951394,0.896101,0
83,2026-05-07 12:22:06,28.1,0.080331,0.17061,7.89e-06,0.585808,0.837704,0.980414,0.93791,0.987265,0.703155,0.87875,0.175519,0.993588,0.817911,0.935204,0.191413,0.993928,0.830736,0.93311,0.201803,0.993249,0.825671,0.93791,0.192462,0.996063,0.677408,0.951437,0.884266,0
84,2026-05-07 12:22:35,28.1,0.080053,0.170147,7.12e-06,0.584845,0.834828,0.980339,0.938614,0.987246,0.702466,0.878541,0.17353,0.993579,0.817111,0.935088,0.187749,0.994075,0.829162,0.932235,0.191231,0.993084,0.826255,0.938614,0.189507,0.996052,0.676137,0.951119,0.877229,0
85,2026-05-07 12:23:03,28.0,0.082055,0.168981,6.40e-06,0.585891,0.840623,0.98036,0.934449,0.987302,0.706012,0.878252,0.173408,0.993607,0.82005,0.934922,0.187715,0.993893,0.818631,0.936007,0.203979,0.993322,0.841323,0.934449,0.189584,0.996179,0.680265,0.951365,0.890239,0
86,2026-05-07 12:23:31,28.2,0.08086,0.168889,5.71e-06,0.585974,0.840663,0.980412,0.935899,0.987346,0.705209,0.878679,0.174035,0.993629,0.819403,0.935172,0.188812,0.99403,0.821585,0.935094,0.203638,0.99323,0.838262,0.935899,0.190034,0.996146,0.678372,0.951208,0.892408,0
87,2026-05-07 12:23:59,28.1,0.083647,0.169501,5.07e-06,0.585107,0.840479,0.980379,0.939065,0.987264,0.70427,0.878608,0.172442,0.993588,0.81887,0.935116,0.186249,0.994249,0.82811,0.931822,0.206034,0.992928,0.829501,0.939065,0.188115,0.996042,0.679353,0.950935,0.891148,0
88,2026-05-07 12:24:27,28.1,0.085112,0.169302,4.48e-06,0.584054,0.83922,0.980401,0.94147,0.987313,0.699142,0.879075,0.173947,0.993613,0.814476,0.935392,0.188216,0.994315,0.836267,0.930026,0.204449,0.992912,0.815941,0.94147,0.188938,0.996046,0.673851,0.951247,0.892561,0
89,2026-05-07 12:24:55,28.0,0.081999,0.16965,3.93e-06,0.585449,0.840522,0.980351,0.936582,0.987295,0.703907,0.878376,0.174062,0.993604,0.818515,0.934994,0.18867,0.993997,0.824752,0.934052,0.204458,0.993211,0.833031,0.936582,0.189312,0.996089,0.67774,0.951285,0.892542,0
90,2026-05-07 12:25:23,28.1,0.085499,0.168785,3.42e-06,0.584549,0.843503,0.980398,0.936233,0.987311,0.701817,0.878584,0.173246,0.993611,0.816991,0.935119,0.187374,0.993631,0.830346,0.934631,0.192741,0.993592,0.825016,0.936233,0.18848,0.996236,0.676423,0.951548,0.90254,0
91,2026-05-07 12:25:51,28.0,0.08205,0.168925,2.97e-06,0.586533,0.837611,0.980444,0.93717,0.987334,0.706268,0.878871,0.174461,0.993623,0.820403,0.935281,0.189359,0.994185,0.82179,0.934015,0.203277,0.993062,0.838723,0.93717,0.190443,0.996086,0.680358,0.951302,0.881173,0
92,2026-05-07 12:26:19,28.2,0.088748,0.169545,2.56e-06,0.584239,0.83991,0.980374,0.942316,0.987309,0.699754,0.879022,0.173942,0.99361,0.815142,0.935361,0.188165,0.994552,0.833965,0.929146,0.203871,0.992672,0.819006,0.942316,0.189427,0.99604,0.675561,0.951408,0.892761,0
