epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
38,2026-05-07 12:54:44,42.8,0.094182,0.16641,4.14e-05,0.593313,0.845466,0.980601,0.942182,0.987694,0.701458,0.880303,0.198179,0.993806,0.815635,0.936036,0.220502,0.995461,0.81339,0.930649,0.238503,0.992158,0.833845,0.942182,0.215732,0.995638,0.677715,0.950774,0.907909,1
39,2026-05-07 12:55:28,43.0,0.093619,0.16364,4.05e-05,0.594341,0.846518,0.980589,0.931729,0.987787,0.702571,0.87857,0.201882,0.993853,0.816501,0.935004,0.224043,0.994214,0.80262,0.938995,0.231795,0.993494,0.846576,0.931729,0.226542,0.996149,0.677105,0.951049,0.9114,1
40,2026-05-07 12:56:12,42.9,0.091136,0.162116,3.96e-05,0.599041,0.854999,0.981336,0.94232,0.987963,0.709325,0.884061,0.203735,0.993942,0.821137,0.938185,0.225444,0.994424,0.832379,0.934607,0.235529,0.993462,0.82337,0.94232,0.223841,0.996018,0.686853,0.95275,0.925394,1
41,2026-05-07 12:56:56,42.9,0.091867,0.164831,3.87e-05,0.593115,0.827748,0.980677,0.934307,0.987681,0.704961,0.879242,0.195142,0.993799,0.817898,0.935421,0.21568,0.99476,0.802047,0.937215,0.229227,0.992842,0.849348,0.934307,0.215384,0.995744,0.680237,0.950744,0.852263,0
42,2026-05-07 12:57:39,43.0,0.090967,0.16346,3.78e-05,0.594369,0.828677,0.981078,0.942459,0.987974,0.703827,0.883325,0.195957,0.993948,0.816684,0.937812,0.216534,0.994894,0.823426,0.933768,0.227285,0.993003,0.825029,0.942459,0.219061,0.995929,0.679671,0.951881,0.854478,0
43,2026-05-07 12:58:21,42.8,0.087392,0.164617,3.69e-05,0.593943,0.860023,0.981019,0.936482,0.987834,0.705751,0.882068,0.194008,0.993877,0.819087,0.937105,0.215983,0.994103,0.81353,0.938272,0.241026,0.993652,0.839234,0.936482,0.20611,0.996369,0.682652,0.952766,0.944652,0
44,2026-05-07 12:59:04,42.7,0.092291,0.168311,3.60e-05,0.588171,0.850024,0.980771,0.929654,0.987906,0.708035,0.879547,0.17693,0.993913,0.820524,0.935604,0.193406,0.994285,0.794998,0.942348,0.211188,0.993543,0.865491,0.929654,0.187994,0.996027,0.685644,0.951121,0.913305,0
45,2026-05-07 12:59:47,42.9,0.091792,0.164838,3.51e-05,0.593902,0.821687,0.980617,0.93909,0.987966,0.698977,0.879335,0.203396,0.993943,0.812519,0.935451,0.224687,0.995479,0.805711,0.932453,0.23247,0.992415,0.834932,0.93909,0.223592,0.995698,0.676211,0.950304,0.838545,0
46,2026-05-07 13:00:30,42.8,0.086219,0.174086,3.42e-05,0.586093,0.845159,0.981419,0.939612,0.988223,0.709,0.88368,0.165599,0.994074,0.821563,0.937975,0.176873,0.995063,0.814373,0.937103,0.201531,0.993088,0.846239,0.939612,0.175012,0.996073,0.686649,0.952206,0.896623,0
47,2026-05-07 13:01:13,42.8,0.089549,0.162247,3.33e-05,0.59569,0.852581,0.981637,0.941564,0.988133,0.713025,0.885497,0.188546,0.994028,0.824458,0.939015,0.205607,0.994601,0.831188,0.936965,0.220388,0.993457,0.831501,0.941564,0.200338,0.996108,0.688418,0.953384,0.91594,0
48,2026-05-07 13:01:55,42.8,0.089733,0.166191,3.24e-05,0.591232,0.852305,0.980545,0.930022,0.987986,0.702986,0.877616,0.193094,0.993954,0.815911,0.934407,0.212469,0.99552,0.775214,0.939752,0.229017,0.992394,0.882078,0.930022,0.204163,0.995781,0.680586,0.949656,0.926674,0
49,2026-05-07 13:02:38,42.8,0.083888,0.16415,3.14e-05,0.59449,0.853424,0.981268,0.942147,0.988111,0.708369,0.882731,0.192371,0.994017,0.820785,0.9374,0.21198,0.995541,0.813533,0.933281,0.225882,0.992499,0.843758,0.942147,0.20668,0.995843,0.685857,0.951826,0.922589,0
50,2026-05-07 13:03:21,43.0,0.086147,0.161198,3.05e-05,0.598474,0.857293,0.981714,0.943568,0.988209,0.713498,0.886342,0.195583,0.994066,0.824226,0.939505,0.216035,0.995017,0.828974,0.935996,0.239236,0.993119,0.834436,0.943568,0.208734,0.995958,0.689648,0.953246,0.928985,0
51,2026-05-07 13:04:04,42.9,0.09068,0.164839,2.96e-05,0.594697,0.853721,0.981343,0.939368,0.988191,0.707154,0.883805,0.193133,0.994057,0.819824,0.938048,0.212708,0.995026,0.815805,0.937378,0.237813,0.993093,0.840464,0.939368,0.207824,0.99599,0.68306,0.952496,0.925606,0
52,2026-05-07 13:04:47,42.9,0.089622,0.160615,2.86e-05,0.598404,0.857906,0.981838,0.941771,0.988278,0.712393,0.88694,0.195879,0.994102,0.823304,0.939876,0.215328,0.994234,0.833962,0.938399,0.226718,0.99397,0.825797,0.941771,0.209042,0.996208,0.691235,0.954295,0.92819,0
53,2026-05-07 13:05:30,42.9,0.089385,0.162581,2.77e-05,0.597553,0.856251,0.981613,0.939516,0.988276,0.71286,0.885142,0.194658,0.994101,0.823481,0.938799,0.213863,0.995109,0.808712,0.938613,0.226171,0.993096,0.854085,0.939516,0.207959,0.996032,0.688064,0.952818,0.92787,0
54,2026-05-07 13:06:13,42.9,0.087876,0.162478,2.68e-05,0.597309,0.857383,0.981821,0.944668,0.988353,0.712767,0.886892,0.19227,0.99414,0.823072,0.939774,0.210891,0.995048,0.830309,0.935473,0.231303,0.993234,0.83115,0.944668,0.202213,0.996011,0.693049,0.953715,0.925387,0
55,2026-05-07 13:06:56,42.9,0.079365,0.157231,2.59e-05,0.60336,0.849843,0.981969,0.942478,0.988386,0.717427,0.887531,0.205122,0.994156,0.826952,0.940143,0.225404,0.994887,0.827915,0.938282,0.236492,0.993427,0.83917,0.942478,0.220793,0.996158,0.693888,0.954294,0.901347,1
56,2026-05-07 13:07:39,42.9,0.085548,0.164425,2.50e-05,0.595709,0.842324,0.981743,0.953035,0.988144,0.709867,0.887221,0.19004,0.994034,0.822075,0.939989,0.208417,0.995973,0.847026,0.927933,0.233222,0.992104,0.815745,0.953035,0.206224,0.995877,0.688248,0.95318,0.885543,0
57,2026-05-07 13:08:22,43.0,0.085402,0.162423,2.41e-05,0.599132,0.863649,0.98185,0.94112,0.988342,0.717781,0.886651,0.192963,0.994134,0.827529,0.939653,0.211839,0.99487,0.822406,0.938792,0.227384,0.9934,0.847627,0.94112,0.205594,0.996166,0.69793,0.954198,0.938818,0
58,2026-05-07 13:09:05,42.8,0.089697,0.157978,2.32e-05,0.60242,0.85399,0.981693,0.948461,0.98806,0.714292,0.886767,0.2062,0.993991,0.824907,0.939761,0.227341,0.995543,0.84036,0.93169,0.233809,0.992446,0.826887,0.948461,0.228077,0.995868,0.691448,0.953314,0.917209,0
59,2026-05-07 13:09:48,42.9,0.086492,0.158155,2.23e-05,0.603426,0.867198,0.981874,0.943615,0.988302,0.719925,0.886973,0.203379,0.994113,0.828384,0.939834,0.224822,0.995458,0.818748,0.936472,0.235452,0.992774,0.850856,0.943615,0.222628,0.995964,0.696514,0.953889,0.95119,1
60,2026-05-07 13:10:31,42.9,0.08355,0.162654,2.14e-05,0.600878,0.858925,0.981876,0.943263,0.988385,0.716617,0.887206,0.198809,0.994156,0.825551,0.939952,0.218285,0.995116,0.823792,0.937147,0.241705,0.993199,0.842282,0.943263,0.213135,0.996063,0.698757,0.954103,0.923914,0
61,2026-05-07 13:11:15,43.1,0.087746,0.161871,2.05e-05,0.59855,0.856149,0.981621,0.936209,0.98837,0.717732,0.884908,0.193009,0.994148,0.826756,0.938629,0.211984,0.995094,0.801043,0.941691,0.232557,0.993206,0.870726,0.936209,0.209089,0.996088,0.700105,0.953288,0.915054,0
62,2026-05-07 13:11:58,43.1,0.081195,0.157663,1.96e-05,0.60251,0.862463,0.982081,0.943614,0.988465,0.718544,0.88819,0.200797,0.994196,0.828065,0.940536,0.22177,0.995233,0.825744,0.937981,0.239328,0.993163,0.84521,0.943614,0.21387,0.996043,0.697268,0.954326,0.935794,0
63,2026-05-07 13:12:41,43.0,0.0844,0.158493,1.88e-05,0.602921,0.862382,0.981952,0.940179,0.988374,0.724413,0.887234,0.197115,0.99415,0.832259,0.939977,0.217121,0.995313,0.813405,0.940253,0.236722,0.992991,0.866347,0.940179,0.212441,0.996072,0.702972,0.954217,0.929959,0
64,2026-05-07 13:13:24,43.1,0.081258,0.158323,1.79e-05,0.60403,0.845927,0.981882,0.938336,0.988456,0.720447,0.886538,0.205106,0.994192,0.829794,0.939576,0.225793,0.994935,0.813952,0.941477,0.236967,0.993451,0.863587,0.938336,0.225272,0.996219,0.7031,0.954029,0.880653,1
65,2026-05-07 13:14:07,43.1,0.081497,0.15958,1.71e-05,0.604704,0.865922,0.982203,0.946387,0.988472,0.724769,0.889108,0.200235,0.9942,0.832327,0.941041,0.21978,0.995347,0.83031,0.936273,0.241016,0.993057,0.847636,0.946387,0.215202,0.996056,0.705146,0.954702,0.937918,1
66,2026-05-07 13:14:51,43.0,0.085466,0.157676,1.63e-05,0.604641,0.854078,0.982057,0.940246,0.988492,0.721734,0.887576,0.204611,0.99421,0.829585,0.94015,0.225256,0.994887,0.819229,0.940505,0.237347,0.993535,0.853244,0.940246,0.224584,0.996312,0.702775,0.954663,0.904797,0
67,2026-05-07 13:15:34,43.1,0.082908,0.156968,1.55e-05,0.604995,0.846779,0.982243,0.942952,0.988534,0.719508,0.88892,0.206556,0.994232,0.828738,0.940939,0.226884,0.994508,0.838923,0.939426,0.236879,0.993956,0.833281,0.942952,0.226409,0.996347,0.703173,0.955573,0.881592,1
68,2026-05-07 13:16:18,43.2,0.081912,0.157998,1.47e-05,0.604057,0.856015,0.982061,0.940189,0.988498,0.720698,0.888022,0.203452,0.994213,0.829318,0.940444,0.2225,0.994896,0.821666,0.941114,0.237671,0.993532,0.851002,0.940189,0.221805,0.996281,0.700741,0.954897,0.912409,0
69,2026-05-07 13:17:01,43.1,0.082325,0.156717,1.39e-05,0.607035,0.864798,0.982237,0.943467,0.988527,0.724005,0.88886,0.208241,0.994228,0.831636,0.940859,0.228329,0.995137,0.828675,0.938801,0.239914,0.993321,0.849282,0.943467,0.224651,0.996153,0.705561,0.955154,0.933678,1
70,2026-05-07 13:17:45,43.0,0.077889,0.155695,1.32e-05,0.607696,0.868265,0.982472,0.945008,0.988656,0.726753,0.890355,0.205979,0.994293,0.833849,0.941735,0.225201,0.995161,0.829986,0.938929,0.239795,0.993427,0.850587,0.945008,0.222191,0.996253,0.707331,0.955543,0.941922,1
71,2026-05-07 13:18:28,43.1,0.07787,0.157418,1.24e-05,0.605402,0.865862,0.982462,0.945869,0.988613,0.724788,0.890591,0.200828,0.994271,0.83286,0.941899,0.219581,0.99518,0.835868,0.938456,0.22701,0.993365,0.844109,0.945869,0.216043,0.996225,0.707735,0.955788,0.934062,0
72,2026-05-07 13:19:12,43.1,0.08372,0.157412,1.17e-05,0.606128,0.863268,0.982256,0.944417,0.988502,0.724406,0.889139,0.204839,0.994215,0.832031,0.941043,0.222806,0.995398,0.825035,0.938112,0.240116,0.993037,0.853367,0.944417,0.221754,0.996235,0.706111,0.955391,0.928303,0
73,2026-05-07 13:19:55,43.0,0.079806,0.159236,1.10e-05,0.600322,0.862267,0.982256,0.951247,0.988541,0.712084,0.889775,0.199107,0.994235,0.822471,0.941431,0.217459,0.995085,0.853232,0.932307,0.229685,0.993387,0.809999,0.951247,0.209891,0.996211,0.695743,0.955506,0.935551,0
74,2026-05-07 13:20:38,43.0,0.080961,0.159085,1.03e-05,0.603279,0.864171,0.98202,0.93901,0.988553,0.721009,0.887347,0.201479,0.994241,0.829553,0.940016,0.220052,0.995154,0.809585,0.941506,0.230014,0.99333,0.866167,0.93901,0.214585,0.996215,0.702595,0.954321,0.935596,0
75,2026-05-07 13:21:21,43.0,0.080488,0.157665,9.64e-06,0.603885,0.864974,0.982313,0.947413,0.988613,0.717726,0.889879,0.204049,0.994271,0.826885,0.941489,0.222145,0.995309,0.837299,0.936074,0.227597,0.993237,0.832259,0.947413,0.219863,0.996247,0.700997,0.95538,0.938545,0
76,2026-05-07 13:22:04,42.9,0.082705,0.157805,9.00e-06,0.602891,0.864071,0.982141,0.940603,0.988638,0.720944,0.888162,0.199568,0.994284,0.829557,0.940471,0.217703,0.995112,0.817316,0.940814,0.226478,0.993458,0.857359,0.940603,0.213886,0.996302,0.704024,0.95501,0.93318,0
77,2026-05-07 13:22:46,42.8,0.083188,0.15945,8.37e-06,0.601025,0.865771,0.982343,0.943146,0.988672,0.721844,0.88943,0.1918,0.994301,0.830256,0.941226,0.210009,0.994953,0.826501,0.939704,0.23253,0.993651,0.847718,0.943146,0.201808,0.99633,0.705493,0.955417,0.936402,0
78,2026-05-07 13:23:29,42.9,0.078064,0.155519,7.77e-06,0.607187,0.868341,0.982485,0.948756,0.988577,0.726487,0.890864,0.204211,0.994253,0.834099,0.942042,0.222668,0.995519,0.838475,0.935852,0.239994,0.992991,0.842921,0.948756,0.219898,0.9961,0.708565,0.955783,0.940677,0
79,2026-05-07 13:24:12,42.9,0.083186,0.156166,7.19e-06,0.606663,0.850805,0.98247,0.946094,0.988607,0.724823,0.890739,0.204427,0.994268,0.832481,0.941988,0.221963,0.995218,0.83311,0.938311,0.235732,0.99332,0.845759,0.946094,0.226466,0.996259,0.706178,0.955711,0.890527,0
80,2026-05-07 13:24:55,43.0,0.07995,0.157779,6.63e-06,0.605112,0.854772,0.982272,0.941148,0.988603,0.722727,0.889072,0.203536,0.994266,0.830675,0.941018,0.221366,0.994709,0.825213,0.941307,0.224828,0.993825,0.850832,0.941148,0.224073,0.996367,0.707056,0.955465,0.901794,0
81,2026-05-07 13:25:38,42.9,0.081985,0.157708,6.10e-06,0.603301,0.856575,0.982388,0.949142,0.988679,0.71682,0.890618,0.202464,0.994305,0.826423,0.941936,0.220609,0.995285,0.841206,0.935296,0.225688,0.993327,0.82833,0.949142,0.22175,0.996237,0.700689,0.955723,0.913314,0
82,2026-05-07 13:26:21,42.9,0.076752,0.15848,5.59e-06,0.602309,0.867606,0.982336,0.949621,0.988699,0.71431,0.890262,0.202355,0.994315,0.824038,0.941721,0.220625,0.995335,0.841041,0.934447,0.22635,0.993297,0.825103,0.949621,0.220766,0.996239,0.697401,0.955513,0.949903,0
83,2026-05-07 13:27:04,42.8,0.078279,0.15716,5.11e-06,0.604807,0.870402,0.982527,0.950189,0.988673,0.720248,0.891279,0.202894,0.994301,0.829436,0.942307,0.221212,0.995283,0.846632,0.934996,0.22721,0.993323,0.827509,0.950189,0.220525,0.996264,0.703809,0.956152,0.951244,0
