epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
64,2026-05-07 11:29:55,43.6,0.079814,0.166156,2.94e-05,0.598411,0.855008,0.982064,0.945142,0.988059,0.723143,0.888809,0.183281,0.993991,0.828518,0.940885,0.198542,0.99396,0.856353,0.937244,0.202894,0.994022,0.824293,0.945142,0.197242,0.996774,0.71271,0.957585,0.894727,0
65,2026-05-07 11:30:38,43.6,0.078907,0.159446,2.80e-05,0.606772,0.859056,0.982207,0.943605,0.987957,0.733297,0.88937,0.197649,0.993939,0.838782,0.941231,0.214384,0.99442,0.841836,0.939342,0.233741,0.993459,0.851595,0.943605,0.210726,0.996789,0.717714,0.95711,0.902345,1
66,2026-05-07 11:31:23,43.5,0.077758,0.155006,2.67e-05,0.608479,0.853269,0.982265,0.946841,0.988013,0.739864,0.890437,0.195135,0.993968,0.844259,0.941841,0.21226,0.995199,0.838022,0.937323,0.219501,0.99274,0.86472,0.946841,0.209099,0.996455,0.719063,0.956998,0.883745,1
67,2026-05-07 11:32:08,43.6,0.074298,0.155168,2.53e-05,0.605924,0.861989,0.982325,0.94136,0.988111,0.731451,0.889756,0.196566,0.994017,0.837181,0.941421,0.213141,0.993867,0.843399,0.941989,0.221015,0.994167,0.847451,0.94136,0.209784,0.996796,0.717124,0.958031,0.910811,0
68,2026-05-07 11:32:51,43.6,0.077887,0.164604,2.40e-05,0.594487,0.85674,0.981958,0.949689,0.988073,0.70567,0.888339,0.189451,0.993998,0.81524,0.940635,0.206827,0.993662,0.881939,0.93233,0.222347,0.994335,0.781793,0.949689,0.200238,0.996899,0.695764,0.957519,0.916937,0
69,2026-05-07 11:33:35,43.6,0.0824,0.16172,2.27e-05,0.607128,0.850428,0.982597,0.94603,0.98816,0.734328,0.891473,0.195585,0.994042,0.839502,0.94242,0.212463,0.994176,0.855683,0.93931,0.221301,0.993909,0.839524,0.94603,0.208777,0.996744,0.720929,0.958675,0.87168,0
70,2026-05-07 11:34:18,43.4,0.077775,0.157605,2.14e-05,0.60217,0.86619,0.982456,0.946864,0.988118,0.726714,0.890807,0.188991,0.99402,0.832682,0.942045,0.206353,0.993876,0.863773,0.937769,0.22281,0.994166,0.822052,0.946864,0.199203,0.996797,0.709941,0.958134,0.930494,0
71,2026-05-07 11:35:02,43.6,0.074602,0.1603,2.02e-05,0.599224,0.853782,0.982341,0.948084,0.988244,0.722083,0.890484,0.185104,0.994085,0.824735,0.941838,0.200263,0.994877,0.849603,0.936353,0.207522,0.993294,0.835081,0.948084,0.197271,0.996722,0.70715,0.957847,0.896347,0
72,2026-05-07 11:35:46,43.8,0.073814,0.158351,1.89e-05,0.604036,0.856796,0.982554,0.942749,0.988175,0.725863,0.891089,0.195155,0.994049,0.829856,0.942199,0.212042,0.993827,0.853728,0.942152,0.221609,0.994272,0.835211,0.942749,0.207421,0.996803,0.712812,0.958571,0.899007,0
73,2026-05-07 11:36:29,43.3,0.0763,0.159836,1.78e-05,0.602849,0.85703,0.982471,0.941042,0.988147,0.733485,0.890332,0.18473,0.994035,0.838213,0.941773,0.20089,0.994192,0.839557,0.942947,0.218946,0.993879,0.856522,0.941042,0.197804,0.996696,0.715761,0.957923,0.897406,0
74,2026-05-07 11:37:12,43.4,0.073666,0.163163,1.66e-05,0.60115,0.856355,0.982146,0.946955,0.987934,0.732173,0.889204,0.182073,0.993928,0.837471,0.941125,0.196471,0.995552,0.829842,0.935856,0.205045,0.992309,0.862998,0.946955,0.193917,0.99664,0.716414,0.957295,0.895358,0
75,2026-05-07 11:37:56,43.3,0.075695,0.161747,1.55e-05,0.601092,0.86234,0.982481,0.948296,0.988191,0.724315,0.89051,0.188449,0.994058,0.831105,0.94185,0.203299,0.994194,0.865336,0.93601,0.210863,0.993921,0.819448,0.948296,0.199082,0.996831,0.712016,0.958225,0.916779,0
76,2026-05-07 11:38:39,43.3,0.075312,0.159447,1.44e-05,0.601361,0.865664,0.982702,0.945257,0.988288,0.733995,0.891487,0.178602,0.994107,0.837914,0.942406,0.191705,0.994491,0.847089,0.94006,0.206189,0.993723,0.848973,0.945257,0.1893,0.996794,0.720521,0.958407,0.918065,0
77,2026-05-07 11:39:22,43.3,0.073919,0.15638,1.34e-05,0.606259,0.870472,0.982857,0.942967,0.988263,0.743197,0.892308,0.183271,0.994094,0.845967,0.942869,0.197861,0.994279,0.843011,0.943214,0.208645,0.993909,0.86389,0.942967,0.193862,0.996763,0.729319,0.959112,0.922985,0
78,2026-05-07 11:40:06,43.3,0.072578,0.155126,1.24e-05,0.60578,0.865626,0.982789,0.948491,0.988259,0.73696,0.892444,0.187935,0.994092,0.840931,0.942955,0.20404,0.994859,0.851289,0.937913,0.221631,0.993326,0.848529,0.948491,0.198494,0.996624,0.721234,0.958544,0.9171,0
79,2026-05-07 11:40:49,43.3,0.072634,0.159806,1.14e-05,0.602288,0.857958,0.98264,0.944581,0.988264,0.731691,0.891515,0.183658,0.994095,0.836219,0.94242,0.198558,0.993997,0.8557,0.940743,0.208209,0.994192,0.836144,0.944581,0.19525,0.996785,0.718208,0.958838,0.896826,0
80,2026-05-07 11:41:32,43.4,0.076279,0.157439,1.05e-05,0.605817,0.86173,0.982763,0.945428,0.988258,0.738165,0.892149,0.187139,0.994091,0.842504,0.942784,0.203266,0.994182,0.854624,0.940548,0.222048,0.994002,0.844614,0.945428,0.197961,0.996786,0.724495,0.959004,0.901689,0
81,2026-05-07 11:42:16,43.3,0.074486,0.156954,9.56e-06,0.603762,0.863901,0.982775,0.949653,0.988308,0.735035,0.89266,0.183591,0.994117,0.83897,0.943072,0.198033,0.994825,0.853294,0.937,0.208383,0.993411,0.840558,0.949653,0.194245,0.996741,0.721897,0.959068,0.910738,0
