epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
68,2026-04-22 17:57:51,25.3,0.122016,0.149254,1.47e-05,0.607832,0.865163,0.984698,0.93635,0.988427,0.824633,0.890164,0.108699,0.994172,0.902654,0.941721,0.128423,0.994544,0.885762,0.947634,0.145807,0.99381,0.923945,0.93635,0.117663,0.995461,0.791231,0.956131,0.848126,0
69,2026-04-22 17:58:17,25.3,0.121084,0.156944,1.39e-05,0.606854,0.810156,0.984332,0.938076,0.988362,0.820349,0.887497,0.112716,0.994139,0.900046,0.940196,0.128189,0.995319,0.879512,0.942861,0.130915,0.992972,0.925595,0.938076,0.134796,0.995111,0.787582,0.953596,0.689289,0
70,2026-04-22 17:58:42,25.4,0.11646,0.148676,1.32e-05,0.607341,0.865712,0.98461,0.939613,0.988397,0.823358,0.890084,0.108583,0.994157,0.901856,0.941682,0.127957,0.994851,0.889856,0.944196,0.13953,0.993474,0.917963,0.939613,0.123149,0.995318,0.792073,0.956104,0.84896,0
71,2026-04-22 17:59:08,25.9,0.125816,0.147336,1.24e-05,0.608324,0.866863,0.984762,0.946007,0.988517,0.823182,0.89175,0.110039,0.994217,0.901687,0.942613,0.129185,0.995465,0.896281,0.939621,0.138083,0.992983,0.910789,0.946007,0.126351,0.995188,0.794658,0.956651,0.849281,0
72,2026-04-22 17:59:35,26.6,0.124877,0.150695,1.17e-05,0.606755,0.877032,0.984767,0.945529,0.988539,0.820527,0.891684,0.108054,0.994229,0.899929,0.942555,0.128254,0.995118,0.899544,0.939931,0.147588,0.993351,0.903973,0.945529,0.116226,0.995258,0.79268,0.956544,0.881872,0
73,2026-04-22 18:00:01,26.2,0.126532,0.146455,1.10e-05,0.608989,0.867505,0.984795,0.937778,0.988487,0.824858,0.890866,0.111243,0.994202,0.902789,0.942115,0.130566,0.994369,0.894195,0.946919,0.146475,0.994044,0.915214,0.937778,0.120496,0.995463,0.794401,0.956806,0.851308,0
74,2026-04-22 18:00:27,26.4,0.124946,0.154192,1.03e-05,0.609744,0.81239,0.984738,0.945607,0.988483,0.82579,0.891067,0.112374,0.9942,0.9034,0.942221,0.127811,0.995863,0.890411,0.939306,0.13215,0.992553,0.92049,0.945607,0.133043,0.995085,0.793697,0.95539,0.688082,1
75,2026-04-22 18:00:54,25.7,0.116823,0.146542,9.64e-06,0.608758,0.866154,0.984769,0.93932,0.988564,0.824549,0.890656,0.11107,0.994241,0.902684,0.942001,0.130353,0.99491,0.888693,0.945141,0.147295,0.993582,0.920795,0.93932,0.119747,0.995327,0.791392,0.955724,0.851347,0
76,2026-04-22 18:01:19,25.8,0.120554,0.147664,9.00e-06,0.608603,0.85693,0.984743,0.941487,0.988498,0.824329,0.890917,0.110563,0.994208,0.902465,0.942148,0.129984,0.994772,0.89799,0.943186,0.147967,0.993653,0.910445,0.941487,0.118299,0.995337,0.795287,0.956301,0.819202,0
77,2026-04-22 18:01:45,25.8,0.121473,0.148206,8.37e-06,0.608016,0.866522,0.984771,0.941449,0.988544,0.824122,0.891212,0.108713,0.994231,0.902296,0.94231,0.127845,0.994807,0.897141,0.943547,0.138925,0.993665,0.91097,0.941449,0.123438,0.995438,0.794732,0.956696,0.848138,0
78,2026-04-22 18:02:11,25.8,0.117767,0.148606,7.77e-06,0.60716,0.866312,0.984728,0.944418,0.988534,0.82175,0.891008,0.108722,0.994226,0.900746,0.94218,0.127835,0.994974,0.902029,0.940305,0.139143,0.993489,0.902963,0.944418,0.123244,0.995305,0.794448,0.95621,0.848279,0
79,2026-04-22 18:02:37,25.7,0.117983,0.146035,7.19e-06,0.608605,0.866779,0.98474,0.941726,0.988551,0.823357,0.891025,0.111433,0.994235,0.901787,0.942194,0.130666,0.994991,0.892564,0.943035,0.145558,0.993489,0.914817,0.941726,0.121589,0.995358,0.792635,0.956242,0.85146,0
80,2026-04-22 18:03:02,25.9,0.124149,0.146102,6.63e-06,0.608557,0.867401,0.984769,0.941577,0.988574,0.823832,0.891037,0.110801,0.994247,0.902087,0.942197,0.130158,0.994824,0.898301,0.943217,0.147891,0.993679,0.909333,0.941577,0.118949,0.995436,0.795124,0.956367,0.850714,0
81,2026-04-22 18:03:28,25.8,0.115354,0.149225,6.10e-06,0.610194,0.846119,0.984752,0.939977,0.988519,0.824764,0.890816,0.115003,0.994219,0.902715,0.942081,0.131353,0.994814,0.894089,0.944626,0.135732,0.993633,0.915235,0.939977,0.131745,0.99536,0.794348,0.956286,0.787723,1
82,2026-04-22 18:03:55,25.8,0.122964,0.147922,5.59e-06,0.60691,0.854656,0.984595,0.941292,0.988556,0.821825,0.89014,0.108763,0.994237,0.900792,0.941694,0.127973,0.995045,0.89196,0.942505,0.137966,0.99344,0.913696,0.941292,0.124263,0.995302,0.791647,0.955693,0.816627,0
83,2026-04-22 18:04:21,25.8,0.110606,0.146952,5.11e-06,0.608102,0.865714,0.984639,0.936515,0.988497,0.824128,0.889883,0.110296,0.994207,0.90233,0.941568,0.129532,0.994468,0.889752,0.947127,0.143805,0.993955,0.919169,0.936515,0.120935,0.99546,0.791649,0.956001,0.849492,0
84,2026-04-22 18:04:46,25.8,0.122561,0.146496,4.65e-06,0.608648,0.866984,0.984734,0.938113,0.988546,0.824179,0.890445,0.11132,0.994232,0.902352,0.941873,0.130549,0.994617,0.890516,0.946111,0.147878,0.993856,0.918367,0.938113,0.119181,0.995452,0.792496,0.956152,0.852304,0
