epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
49,2026-04-27 16:48:10,28.2,0.122958,0.198062,5.21e-05,0.591709,0.74851,0.982447,0.933016,0.986702,0.795939,0.882786,0.096403,0.993288,0.883183,0.937367,0.117337,0.993303,0.870453,0.942335,0.122641,0.993287,0.900318,0.933016,0.122905,0.98775,0.777476,0.950955,0.517099,0
50,2026-04-27 16:48:38,28.2,0.123931,0.20894,5.05e-05,0.569122,0.839871,0.978748,0.950251,0.983452,0.757988,0.856816,0.092562,0.991634,0.858255,0.922153,0.107711,0.994598,0.910714,0.896983,0.144457,0.988703,0.820427,0.950251,0.102115,0.979151,0.754448,0.934388,0.830777,0
51,2026-04-27 16:49:06,28.2,0.128064,0.198009,4.89e-05,0.581504,0.754491,0.982647,0.929733,0.987462,0.771689,0.88645,0.086373,0.993679,0.868034,0.939506,0.105087,0.995148,0.816298,0.949963,0.130062,0.992224,0.935827,0.929733,0.101629,0.991043,0.744016,0.95375,0.565706,0
52,2026-04-27 16:49:34,28.3,0.116114,0.22713,4.74e-05,0.587634,0.703388,0.979496,0.957017,0.9829,0.810851,0.859942,0.09211,0.991354,0.892505,0.924219,0.114195,0.996572,0.913037,0.894113,0.102094,0.98622,0.877501,0.957017,0.133398,0.97403,0.798958,0.93074,0.380467,0
53,2026-04-27 16:50:03,28.2,0.118762,0.176779,4.58e-05,0.59276,0.775252,0.983962,0.935357,0.988888,0.797925,0.889048,0.091308,0.994404,0.884969,0.940957,0.109554,0.995232,0.857159,0.947163,0.1274,0.993585,0.92146,0.935357,0.113215,0.993882,0.770603,0.955067,0.600087,0
54,2026-04-27 16:50:31,28.2,0.129849,0.245972,4.43e-05,0.569552,0.828043,0.977933,0.913598,0.980465,0.757761,0.860874,0.090021,0.990095,0.858957,0.924667,0.106128,0.985924,0.907005,0.936774,0.125885,0.994339,0.821029,0.913598,0.111781,0.974921,0.755584,0.937784,0.790763,0
55,2026-04-27 16:50:59,28.2,0.116625,0.178933,4.28e-05,0.589979,0.773957,0.982894,0.931894,0.9878,0.771035,0.886331,0.11257,0.993852,0.867216,0.939374,0.129385,0.994956,0.830518,0.947532,0.12602,0.992757,0.917265,0.931894,0.136839,0.990876,0.74723,0.954655,0.619988,0
56,2026-04-27 16:51:27,28.2,0.116679,0.196434,4.12e-05,0.604463,0.784046,0.98469,0.955679,0.989191,0.82167,0.891012,0.100707,0.994559,0.899586,0.942104,0.121542,0.996582,0.916419,0.929228,0.113421,0.992552,0.886738,0.955679,0.133087,0.994304,0.81496,0.955431,0.581746,1
57,2026-04-27 16:51:57,28.2,0.117562,0.165659,3.97e-05,0.605839,0.864233,0.985479,0.951984,0.988837,0.834115,0.894436,0.088967,0.994378,0.90738,0.943916,0.102052,0.995564,0.913898,0.936459,0.12188,0.993203,0.904693,0.951984,0.093954,0.993303,0.820185,0.956598,0.815917,1
58,2026-04-27 16:52:26,28.2,0.123649,0.193309,3.82e-05,0.601975,0.856028,0.982879,0.952713,0.986199,0.816414,0.88188,0.10763,0.993038,0.896474,0.936852,0.126063,0.995909,0.899573,0.922237,0.144486,0.990197,0.897917,0.952713,0.116409,0.988071,0.796577,0.949505,0.822003,0
