epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
55,2026-04-22 16:43:32,25.5,0.124123,0.219498,4.28e-05,0.594538,0.868013,0.983502,0.937415,0.987255,0.813137,0.882447,0.088031,0.993578,0.894527,0.937265,0.102244,0.993553,0.8973,0.937549,0.099618,0.99361,0.896935,0.937415,0.11265,0.994725,0.793458,0.957348,0.853234,0
56,2026-04-22 16:43:58,26.2,0.121178,0.164202,4.12e-05,0.580939,0.857347,0.98256,0.940428,0.987468,0.773748,0.87519,0.09388,0.993686,0.869831,0.933186,0.112273,0.993659,0.904627,0.926459,0.12146,0.993722,0.843627,0.940428,0.126474,0.995545,0.754411,0.95234,0.865289,0
57,2026-04-22 16:44:25,26.2,0.122651,0.155026,3.97e-05,0.595931,0.870567,0.983406,0.939283,0.98752,0.805573,0.881971,0.100249,0.993712,0.889502,0.936971,0.118035,0.993879,0.896713,0.935221,0.128393,0.993553,0.888676,0.939283,0.12782,0.99552,0.784915,0.955853,0.870935,0
58,2026-04-22 16:44:51,26.2,0.120932,0.15651,3.82e-05,0.585328,0.859569,0.982803,0.942955,0.987609,0.783939,0.877176,0.09487,0.993757,0.874107,0.9341,0.108265,0.993677,0.913292,0.926199,0.106776,0.993846,0.84639,0.942955,0.112262,0.995678,0.766276,0.95313,0.859302,0
59,2026-04-22 16:45:17,26.2,0.120778,0.179466,3.67e-05,0.594523,0.772519,0.983211,0.943038,0.987562,0.797626,0.88034,0.105603,0.993734,0.884097,0.935987,0.123437,0.994079,0.905511,0.9296,0.145212,0.993396,0.87001,0.943038,0.14005,0.995555,0.778478,0.95497,0.584109,0
60,2026-04-22 16:45:43,26.1,0.125209,0.16121,3.52e-05,0.596241,0.847115,0.983351,0.93937,0.987485,0.809707,0.881696,0.097321,0.993694,0.892253,0.936842,0.110622,0.994267,0.892722,0.93484,0.113465,0.99313,0.897853,0.93937,0.109288,0.995259,0.787479,0.955259,0.798606,0
61,2026-04-22 16:46:09,26.3,0.116264,0.150796,3.37e-05,0.597583,0.83831,0.983555,0.940832,0.987822,0.80562,0.882489,0.104641,0.993865,0.889361,0.937229,0.121637,0.994349,0.893629,0.934216,0.144883,0.993391,0.891234,0.940832,0.117451,0.995581,0.783836,0.955548,0.775547,0
62,2026-04-22 16:46:36,26.5,0.117289,0.148484,3.23e-05,0.600824,0.839624,0.983674,0.934288,0.987681,0.816294,0.883353,0.102825,0.993794,0.896807,0.937815,0.11756,0.993871,0.886201,0.94189,0.144104,0.993724,0.912972,0.934288,0.116869,0.995615,0.790907,0.95562,0.772344,0
63,2026-04-22 16:47:01,25.6,0.112072,0.150667,3.08e-05,0.604533,0.831572,0.983923,0.929932,0.987679,0.819376,0.88395,0.110273,0.993793,0.899274,0.938174,0.127602,0.993773,0.876049,0.947001,0.128938,0.993821,0.928098,0.929932,0.137645,0.995479,0.789392,0.954718,0.750605,1
64,2026-04-22 16:47:28,25.7,0.127514,0.146794,2.94e-05,0.600539,0.860132,0.984098,0.934401,0.987549,0.822974,0.885769,0.092874,0.993727,0.90131,0.939197,0.109152,0.993209,0.898766,0.944425,0.146272,0.994255,0.907596,0.934401,0.099483,0.995741,0.798765,0.957507,0.824124,0
65,2026-04-22 16:47:54,25.6,0.117548,0.149759,2.80e-05,0.596978,0.86001,0.983758,0.942095,0.987763,0.809916,0.884315,0.096702,0.993835,0.892353,0.938328,0.115267,0.994202,0.900896,0.935125,0.146734,0.993478,0.889856,0.942095,0.102768,0.995556,0.791,0.956968,0.832063,0
66,2026-04-22 16:48:19,25.7,0.116215,0.145339,2.67e-05,0.604475,0.855714,0.983787,0.942656,0.987656,0.813873,0.884806,0.114745,0.993781,0.895268,0.93865,0.132782,0.994892,0.88832,0.935147,0.145609,0.992681,0.907846,0.942656,0.126826,0.995181,0.791866,0.956432,0.818844,0
67,2026-04-22 16:48:45,25.6,0.119264,0.152505,2.53e-05,0.592591,0.85848,0.983892,0.939651,0.987806,0.814417,0.885226,0.078131,0.993857,0.895617,0.938883,0.08637,0.994487,0.885373,0.938568,0.09042,0.993238,0.911136,0.939651,0.082776,0.995464,0.788489,0.956043,0.830908,0
68,2026-04-22 16:49:10,25.6,0.114466,0.145395,2.40e-05,0.605243,0.846421,0.984005,0.938138,0.987858,0.81461,0.885653,0.115467,0.993884,0.895421,0.939104,0.133541,0.993961,0.89435,0.940507,0.143493,0.993815,0.901473,0.938138,0.128944,0.995567,0.793476,0.957029,0.788759,1
69,2026-04-22 16:49:37,25.6,0.109726,0.147886,2.27e-05,0.598554,0.860045,0.983986,0.946208,0.987921,0.811078,0.885797,0.098788,0.993915,0.893231,0.939169,0.111534,0.994675,0.903408,0.932687,0.113894,0.993165,0.88849,0.946208,0.110529,0.995487,0.792344,0.956949,0.830842,0
70,2026-04-22 16:50:03,25.6,0.111821,0.144638,2.14e-05,0.597031,0.85875,0.983764,0.942181,0.987947,0.805929,0.883718,0.101446,0.993929,0.88973,0.93796,0.113361,0.99406,0.903842,0.934289,0.115924,0.993806,0.881762,0.942181,0.111169,0.995631,0.788031,0.956416,0.831803,0
71,2026-04-22 16:50:29,26.0,0.111888,0.142512,2.02e-05,0.603436,0.867435,0.983873,0.938826,0.98785,0.810606,0.884623,0.115079,0.99388,0.89271,0.938492,0.132561,0.993627,0.903141,0.938642,0.147505,0.994141,0.887961,0.938826,0.125128,0.995572,0.794112,0.957028,0.851166,0
72,2026-04-22 16:50:55,26.9,0.125767,0.15129,1.89e-05,0.599182,0.850754,0.984052,0.937073,0.987845,0.818067,0.885775,0.093704,0.993877,0.898019,0.939194,0.106937,0.993862,0.894618,0.941744,0.103261,0.993898,0.905968,0.937073,0.115661,0.995674,0.800176,0.957556,0.794529,0
73,2026-04-22 16:51:21,26.0,0.108212,0.148561,1.78e-05,0.599692,0.861622,0.984029,0.939808,0.987931,0.814048,0.885554,0.099474,0.99392,0.895207,0.939034,0.112011,0.994092,0.896299,0.938692,0.111755,0.993757,0.89902,0.939808,0.113076,0.995713,0.796566,0.957213,0.831086,0
74,2026-04-22 16:51:47,25.8,0.115151,0.149704,1.66e-05,0.595565,0.858006,0.983804,0.944016,0.987942,0.811127,0.884723,0.090845,0.993926,0.893136,0.938556,0.104513,0.994601,0.900672,0.933607,0.101846,0.99326,0.890659,0.944016,0.113294,0.995515,0.792098,0.956622,0.825298,0
75,2026-04-22 16:52:13,25.6,0.113954,0.146077,1.55e-05,0.597388,0.849099,0.98374,0.939708,0.987965,0.809808,0.883965,0.098391,0.993938,0.892271,0.938124,0.111233,0.994228,0.895608,0.937011,0.112023,0.993655,0.894684,0.939708,0.112046,0.995621,0.792395,0.956334,0.798568,0
76,2026-04-22 16:52:38,25.6,0.11526,0.147143,1.44e-05,0.599117,0.837861,0.983912,0.940181,0.987965,0.814671,0.885036,0.097644,0.993938,0.89582,0.938759,0.110629,0.994463,0.89339,0.937773,0.109398,0.993421,0.903286,0.940181,0.113627,0.995531,0.792623,0.955544,0.765415,0
77,2026-04-22 16:53:04,25.7,0.113424,0.151416,1.34e-05,0.599283,0.850037,0.984013,0.941428,0.987942,0.813189,0.885532,0.099128,0.993926,0.894559,0.938999,0.111859,0.99429,0.897797,0.936992,0.1117,0.99357,0.89644,0.941428,0.123935,0.995582,0.794026,0.957318,0.798769,0
78,2026-04-22 16:53:30,25.6,0.11613,0.141912,1.24e-05,0.598249,0.860378,0.98377,0.941092,0.987965,0.810623,0.884304,0.09982,0.993938,0.892843,0.938308,0.112266,0.994487,0.893785,0.936086,0.109994,0.993397,0.897585,0.941092,0.1373,0.995543,0.791994,0.956123,0.833017,0
79,2026-04-22 16:53:55,25.6,0.110091,0.141258,1.14e-05,0.599447,0.859705,0.983956,0.94099,0.987959,0.813435,0.885192,0.099714,0.993934,0.894905,0.938822,0.112151,0.994173,0.901963,0.937079,0.112513,0.993703,0.892621,0.94099,0.113021,0.995653,0.791333,0.956013,0.831769,0
80,2026-04-22 16:54:21,25.6,0.108734,0.144182,1.05e-05,0.598777,0.870492,0.983927,0.942352,0.987978,0.811745,0.885074,0.099512,0.993944,0.893691,0.938743,0.112006,0.994591,0.894965,0.935611,0.111904,0.993306,0.897557,0.942352,0.11318,0.995648,0.790877,0.956403,0.864196,0
81,2026-04-22 16:54:47,25.6,0.109346,0.135759,9.56e-06,0.599865,0.86967,0.983996,0.941515,0.98792,0.812858,0.885512,0.101225,0.993915,0.894666,0.93902,0.113274,0.99466,0.887476,0.936959,0.115837,0.993179,0.906825,0.941515,0.11113,0.995604,0.789942,0.95621,0.862859,0
82,2026-04-22 16:55:12,25.7,0.110055,0.13516,8.71e-06,0.602608,0.876711,0.983908,0.944593,0.987993,0.805748,0.885045,0.117031,0.993952,0.88935,0.938671,0.134429,0.994444,0.900643,0.933351,0.146265,0.993469,0.884005,0.944593,0.12859,0.995696,0.787684,0.957136,0.885314,0
