epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
39,2026-04-22 15:16:44,20.6,0.133067,0.172996,6.73e-05,0.595648,0.826701,0.987699,0.96205,0.993527,0.806922,0.912387,0.067634,0.996747,0.890374,0.954004,0.081038,0.998223,0.896149,0.946586,0.098592,0.995284,0.89247,0.96205,0.089166,0.996601,0.780819,0.956153,0.743132,0
40,2026-04-22 15:17:05,20.5,0.121396,0.162447,6.58e-05,0.597766,0.826145,0.98784,0.956563,0.993857,0.802616,0.912294,0.078386,0.996914,0.887691,0.953894,0.093429,0.998186,0.873405,0.951859,0.150044,0.995652,0.911739,0.956563,0.083638,0.996664,0.768594,0.955356,0.754484,0
41,2026-04-22 15:17:25,20.6,0.129351,0.156418,6.43e-05,0.600689,0.832965,0.988099,0.96377,0.99388,0.794823,0.912958,0.094286,0.996925,0.882264,0.954227,0.107974,0.99708,0.919007,0.945366,0.15407,0.996778,0.854595,0.96377,0.097594,0.996877,0.773994,0.956566,0.768336,0
42,2026-04-22 15:17:46,20.6,0.128279,0.148008,6.28e-05,0.613478,0.837592,0.988739,0.950776,0.994272,0.818048,0.91719,0.105194,0.997123,0.898457,0.956658,0.121714,0.997955,0.866206,0.963157,0.148704,0.996298,0.939206,0.950776,0.111013,0.996908,0.779725,0.956306,0.776744,1
43,2026-04-22 15:18:07,20.6,0.130336,0.156855,6.13e-05,0.607809,0.815338,0.987964,0.956977,0.993698,0.807376,0.912893,0.103158,0.996834,0.890521,0.954227,0.121013,0.997419,0.894617,0.952106,0.136178,0.996257,0.894462,0.956977,0.110593,0.996447,0.780837,0.956331,0.708845,0
44,2026-04-22 15:18:28,20.5,0.118371,0.158675,5.98e-05,0.611537,0.731675,0.988211,0.956488,0.993922,0.809755,0.914141,0.110714,0.996947,0.892287,0.954891,0.129298,0.997603,0.888928,0.953808,0.132802,0.996297,0.902164,0.956488,0.130528,0.99676,0.781068,0.956627,0.45733,0
45,2026-04-22 15:18:48,20.6,0.129151,0.157994,5.82e-05,0.602464,0.831669,0.988047,0.950539,0.993836,0.806573,0.913024,0.087794,0.996903,0.890776,0.954317,0.107579,0.997415,0.871971,0.95864,0.135424,0.996398,0.917732,0.950539,0.106647,0.996905,0.772853,0.956146,0.766007,0
46,2026-04-22 15:19:09,20.6,0.134629,0.169061,5.67e-05,0.603835,0.671047,0.987422,0.955554,0.993568,0.804802,0.909146,0.097558,0.996769,0.889069,0.952145,0.116472,0.998224,0.880133,0.949292,0.124894,0.995325,0.90643,0.955554,0.126336,0.996797,0.774351,0.954727,0.284065,0
47,2026-04-22 15:19:30,20.6,0.126079,0.158446,5.52e-05,0.607797,0.856741,0.987973,0.954292,0.99368,0.80976,0.912679,0.100951,0.996825,0.892916,0.95413,0.11701,0.998422,0.86646,0.954504,0.129316,0.99524,0.927775,0.954292,0.124043,0.996765,0.774185,0.955546,0.840493,0
48,2026-04-22 15:19:50,20.6,0.127084,0.155381,5.36e-05,0.607852,0.837484,0.988265,0.965816,0.994116,0.798971,0.913973,0.110612,0.997044,0.885531,0.954783,0.126933,0.997909,0.914271,0.944446,0.129179,0.996188,0.864549,0.965816,0.135132,0.996974,0.773971,0.955449,0.783032,0
49,2026-04-22 15:20:11,20.6,0.126689,0.14691,5.21e-05,0.616756,0.82114,0.988079,0.964562,0.993815,0.803376,0.913149,0.133744,0.996892,0.888051,0.954349,0.145978,0.9981,0.904822,0.944849,0.147581,0.995695,0.878954,0.964562,0.144683,0.996674,0.775599,0.95624,0.73158,1
50,2026-04-22 15:20:32,20.6,0.1216,0.156998,5.05e-05,0.61336,0.785079,0.988033,0.95325,0.993749,0.813165,0.913025,0.11389,0.996859,0.895077,0.95436,0.131678,0.998501,0.864693,0.955942,0.131173,0.995231,0.933644,0.95325,0.138841,0.996428,0.776483,0.95611,0.622643,0
51,2026-04-22 15:20:53,20.7,0.11797,0.143605,4.89e-05,0.614978,0.853116,0.988853,0.96466,0.994402,0.805967,0.91842,0.120548,0.997188,0.889684,0.957251,0.136085,0.997549,0.914667,0.950396,0.149023,0.996834,0.872316,0.96466,0.126778,0.997117,0.778777,0.956433,0.824139,0
52,2026-04-22 15:21:14,20.8,0.123381,0.145719,4.74e-05,0.615811,0.810221,0.98768,0.959089,0.993489,0.802505,0.911054,0.133875,0.996728,0.888165,0.953282,0.145777,0.998345,0.881477,0.948007,0.145429,0.995124,0.902597,0.959089,0.146479,0.996837,0.771711,0.955584,0.703369,0
53,2026-04-22 15:21:34,20.5,0.12617,0.148198,4.58e-05,0.618767,0.765564,0.988568,0.95564,0.993997,0.818649,0.916445,0.121208,0.996984,0.898579,0.956246,0.137588,0.998223,0.877991,0.95735,0.133323,0.995755,0.926292,0.95564,0.142579,0.996933,0.782128,0.956912,0.557653,1
