epoch,timestamp,elapsed_s,train_loss,val_loss,lr,mean_iou,mean_boundary_f1,overall_accuracy,branch_recall,iou_background,iou_trunk,iou_branches,iou_support,f1_background,f1_trunk,f1_branches,f1_support,precision_background,precision_trunk,precision_branches,precision_support,recall_background,recall_trunk,recall_branches,recall_support,boundary_f1_background,boundary_f1_trunk,boundary_f1_branches,boundary_f1_support,is_best
53,2026-05-05 17:52:05,47.4,0.070252,0.153125,4.58e-05,0.618671,0.867544,0.984942,0.945861,0.990655,0.752224,0.903116,0.200674,0.995304,0.851596,0.948807,0.219026,0.995401,0.842227,0.952379,0.237417,0.995207,0.878884,0.945861,0.220526,0.997609,0.761792,0.964469,0.876371,1
54,2026-05-05 17:52:54,47.6,0.074097,0.163809,4.43e-05,0.611898,0.881463,0.984769,0.951735,0.990429,0.751364,0.903253,0.181077,0.995189,0.850531,0.948911,0.193753,0.996127,0.842594,0.946565,0.208172,0.994254,0.875039,0.951735,0.194043,0.997546,0.757963,0.964332,0.922095,0
55,2026-05-05 17:53:41,47.7,0.072207,0.157397,4.28e-05,0.613661,0.84739,0.984992,0.952586,0.990604,0.747584,0.904296,0.189104,0.995278,0.847183,0.949502,0.204336,0.995962,0.855426,0.946931,0.224425,0.994595,0.85758,0.952586,0.202203,0.9976,0.758509,0.96437,0.81929,0
56,2026-05-05 17:54:29,47.8,0.075917,0.153853,4.12e-05,0.616702,0.873411,0.98511,0.949647,0.990567,0.747243,0.904769,0.198093,0.995259,0.846057,0.949748,0.214093,0.994734,0.872288,0.950431,0.247279,0.995786,0.844536,0.949647,0.210045,0.99782,0.760489,0.965465,0.894278,0
57,2026-05-05 17:55:17,48.2,0.076601,0.157373,3.97e-05,0.609418,0.850632,0.984601,0.959988,0.990537,0.729049,0.902532,0.196675,0.995244,0.834016,0.948511,0.21195,0.996333,0.87944,0.937874,0.217935,0.994158,0.816531,0.959988,0.212049,0.99755,0.748993,0.963769,0.839136,0
58,2026-05-05 17:56:04,46.6,0.075926,0.155802,3.82e-05,0.618858,0.871292,0.985443,0.954916,0.990554,0.764217,0.907403,0.184953,0.995253,0.859731,0.951258,0.19611,0.996171,0.856162,0.94811,0.201793,0.994336,0.879712,0.954916,0.193037,0.997451,0.7743,0.96617,0.873407,1
59,2026-05-05 17:56:53,47.3,0.068139,0.154132,3.67e-05,0.617952,0.878137,0.985197,0.9494,0.990642,0.759226,0.905601,0.189029,0.995297,0.855366,0.950224,0.204492,0.996142,0.839486,0.951627,0.222118,0.994453,0.89129,0.9494,0.199348,0.99757,0.772005,0.965677,0.896729,0
60,2026-05-05 17:57:40,47.7,0.072172,0.157859,3.52e-05,0.616519,0.862489,0.984986,0.947777,0.99057,0.755247,0.904145,0.190165,0.995261,0.852782,0.949417,0.203494,0.996249,0.824998,0.951605,0.226519,0.994276,0.901698,0.947777,0.19835,0.997438,0.763913,0.964466,0.859089,0
61,2026-05-05 17:58:28,47.8,0.075485,0.155787,3.37e-05,0.615809,0.802388,0.984968,0.950592,0.990565,0.745184,0.904032,0.198211,0.995258,0.844756,0.94934,0.213408,0.996062,0.844021,0.948697,0.225829,0.994457,0.869315,0.950592,0.214519,0.997449,0.759469,0.964374,0.683321,0
62,2026-05-05 17:59:39,70.9,0.068832,0.163434,3.23e-05,0.603282,0.780414,0.983879,0.956924,0.989981,0.72036,0.898389,0.191098,0.994963,0.825502,0.946188,0.20344,0.995284,0.886219,0.936258,0.213284,0.994643,0.793975,0.956924,0.202562,0.996834,0.736852,0.96195,0.642439,0
63,2026-05-05 18:00:27,47.4,0.072616,0.156741,3.08e-05,0.614489,0.868272,0.985185,0.95424,0.990682,0.746899,0.905611,0.190957,0.995318,0.844556,0.950215,0.2018,0.996187,0.855049,0.9468,0.20647,0.99445,0.860245,0.95424,0.202549,0.997582,0.76118,0.965036,0.878599,0
64,2026-05-05 18:01:14,47.4,0.072539,0.160403,2.94e-05,0.614448,0.847559,0.98494,0.952569,0.99037,0.748778,0.903982,0.190584,0.99516,0.846322,0.949302,0.203043,0.996227,0.849514,0.94671,0.222798,0.994097,0.868803,0.952569,0.203487,0.995677,0.760995,0.963223,0.818458,0
65,2026-05-05 18:02:01,47.4,0.069407,0.15765,2.80e-05,0.61391,0.801872,0.985078,0.951701,0.99059,0.746436,0.905316,0.189978,0.995271,0.844158,0.950068,0.204381,0.995177,0.871002,0.948952,0.213645,0.995365,0.843627,0.951701,0.207904,0.99762,0.758032,0.965291,0.682294,0
66,2026-05-05 18:02:49,47.3,0.071586,0.15942,2.67e-05,0.611495,0.849189,0.98501,0.956271,0.990632,0.741287,0.904803,0.188393,0.995292,0.841329,0.949762,0.199191,0.995698,0.875989,0.943953,0.211788,0.994888,0.834136,0.956271,0.198866,0.997421,0.757727,0.964795,0.825045,0
67,2026-05-05 18:03:36,47.4,0.067111,0.164054,2.53e-05,0.608231,0.858661,0.985017,0.955262,0.990593,0.740631,0.904956,0.179105,0.995273,0.840043,0.949891,0.190776,0.995574,0.874972,0.945169,0.207076,0.994972,0.835766,0.955262,0.19037,0.997172,0.75572,0.964754,0.855507,0
68,2026-05-05 18:04:24,47.4,0.071116,0.158689,2.40e-05,0.61508,0.851976,0.985378,0.956363,0.990772,0.751321,0.906781,0.187139,0.995363,0.850043,0.950868,0.200655,0.995847,0.871706,0.945926,0.199908,0.99488,0.848014,0.956363,0.20781,0.997609,0.764226,0.965688,0.826015,0
69,2026-05-05 18:05:11,47.3,0.070104,0.158067,2.27e-05,0.615522,0.840046,0.985384,0.954177,0.99064,0.753571,0.906973,0.186021,0.995296,0.850743,0.950995,0.200538,0.995673,0.871657,0.948426,0.199761,0.994921,0.855513,0.954177,0.206073,0.996543,0.767448,0.96526,0.78743,0
70,2026-05-05 18:05:58,47.3,0.072128,0.157328,2.14e-05,0.61523,0.852464,0.985316,0.957128,0.990736,0.746892,0.906405,0.192393,0.995344,0.844906,0.950647,0.205331,0.995936,0.871353,0.944772,0.207942,0.994754,0.843534,0.957128,0.206229,0.997642,0.760779,0.965805,0.830808,0
71,2026-05-05 18:06:46,48.0,0.067205,0.158133,2.02e-05,0.613139,0.868669,0.985195,0.95694,0.990788,0.739017,0.90575,0.194651,0.995371,0.838994,0.950285,0.206767,0.995766,0.874906,0.944324,0.211741,0.994977,0.832851,0.95694,0.205263,0.997612,0.757195,0.965499,0.883313,0
72,2026-05-05 18:07:34,48.3,0.062575,0.160231,1.89e-05,0.608104,0.859995,0.985103,0.95947,0.990863,0.724507,0.905472,0.194332,0.995409,0.824867,0.950137,0.206899,0.995784,0.885089,0.941614,0.224815,0.995034,0.809026,0.95947,0.203737,0.9977,0.741837,0.965209,0.872938,0
73,2026-05-05 18:08:22,47.4,0.066052,0.158519,1.78e-05,0.611535,0.843052,0.985233,0.95759,0.990842,0.734272,0.90645,0.193883,0.995398,0.83021,0.950661,0.207165,0.995812,0.881522,0.944538,0.232962,0.994986,0.825267,0.95759,0.207431,0.997675,0.751889,0.965923,0.811344,0
